userId,bookId,genres,rating,split
126,367,Art|Travel|Young Adult,5,train
126,392,Mystery|Young Adult|Travel|Humor|Non-fiction,4.9,test
126,292,Poetry|Fitness|Travel|Science|Fantasy,4.7,train
126,231,Romance|Science Fiction,4.5,train
126,74,Art|Humor,6,val
126,404,Travel|Historical Fiction,5,train
126,33,Poetry|Young Adult|Self-help|Health|Business,5,train
126,356,Horror|Cooking|Young Adult,4.5,train
126,269,Humor|Thriller|Health,4.6,train
126,300,Science Fiction|Romance,4.6,train
126,408,Romance,5.4,val
126,72,Self-help|Mystery|Biography,4.2,train
126,202,Health|Self-help|Historical Fiction,4.5,test
126,218,Historical Fiction|Self-help,5,train
127,350,Art|Fitness|Science|Humor,4.4,train
127,221,Travel|Historical Fiction|Horror|Non-fiction|Romance,3.9,train
127,352,Horror|Fantasy,3.4,train
127,89,Fitness|Science Fiction|Horror,3.7,train
127,367,Science Fiction|Cooking|Humor|Fantasy|Art,3.8,train
127,239,Biography|Thriller|Humor|Art|Business,3.6,train
127,7,Poetry|Business|Science Fiction,4.3,train
127,201,Business|Thriller|Cooking|Art|Poetry,3.7,train
128,116,Historical Fiction|Science|Poetry|Business,4.8,train
128,290,Young Adult|Fantasy|Health,4.8,train
128,106,Historical Fiction,5,train
128,396,Thriller|Fantasy|Fitness|Poetry|Science,4.8,train
128,386,Non-fiction|Young Adult|Thriller|Self-help,4.9,train
128,211,Fantasy,5,train
128,121,Poetry|Science Fiction,5,train
128,81,Biography,4.8,train
128,202,Romance|Young Adult|Humor|Poetry|Self-help,6,val
128,100,Travel|Business|Fantasy,5,train
128,162,Poetry|Horror|Science Fiction|Science,5,train
128,226,Historical Fiction|Science,5,train
128,174,Science Fiction|Historical Fiction|Young Adult|Horror,5,train
128,288,Fitness|Thriller|Health,4.8,train
128,391,Mystery|Science|Horror,5,train
128,231,Health|Romance,5,train
128,198,Art,5,train
128,273,Historical Fiction|Cooking|Humor|Romance|Thriller,5,train
128,119,Thriller|Romance,4.4,train
128,66,Art|Business|Biography,5,train
129,251,Cooking|Mystery|Fitness|Horror,4.3,train
129,221,Mystery|Fantasy,3.6,train
129,3,Science|Humor|Business,4.4,train
129,44,Business|Travel,3.9,test
129,336,Romance|Young Adult|Health|Biography,3.8,train
129,125,Horror|Health,3.6,train
129,323,Science Fiction|Mystery|Biography|Science|Poetry,3.6,train
129,240,Cooking|Health|Travel,4.2,train
129,162,Art,4.2,train
129,205,Business|Biography,4.0,train
129,102,Mystery|Science Fiction|Fantasy,4.5,train
129,97,Science Fiction|Mystery|Thriller,4.1,train
129,60,Science Fiction|Science|Art|Young Adult,3.8,train
129,355,Non-fiction|Fitness|Mystery|Cooking,4.5,train
129,212,Fitness,4.5,train
129,337,Health|Mystery|Science|Science Fiction,4.1,test
129,166,Health|Young Adult|Biography|Historical Fiction|Romance,4.5,train
129,351,Poetry|Mystery|Cooking|Business|Young Adult,4.4,train
129,124,Young Adult|Fantasy|Poetry,4.4,train
129,231,Business,4.1,train
130,184,Health|Thriller|Mystery,5,train
130,159,Business|Non-fiction|Biography|Poetry,4.5,train
130,286,Historical Fiction|Health|Poetry|Humor|Fitness,5,train
131,65,Health|Fantasy|Mystery|Non-fiction,5.6,val
131,61,Science Fiction|Health|Young Adult|Travel,4.2,train
131,33,Non-fiction,4.5,test
131,379,Historical Fiction|Romance|Biography|Travel,4.0,train
131,94,Science|Poetry,5,train
131,257,Horror,4.6,train
131,167,Cooking|Self-help,5.4,val
132,270,Science|Fitness|Historical Fiction,4.9,train
132,1,Self-help|Travel|Horror|Historical Fiction|Health,4.7,train
132,151,Business|Young Adult|Thriller|Historical Fiction|Science,3.9,train
132,107,Fantasy|Romance|Biography|Poetry,4.0,val
132,203,Travel|Fitness,4.5,train
132,201,Biography|Travel|Science Fiction|Fitness|Art,4.3,train
132,267,Fitness|Travel|Humor|Art,4.5,train
132,132,Mystery|Romance|Travel,4.6,train
132,253,Travel|Cooking,4.4,train
132,247,Fantasy|Health|Science Fiction,4.1,train
132,164,Business|Art|Fantasy|Mystery|Self-help,4.1,train
132,325,Humor|Biography|Business|Non-fiction,4.1,train
132,188,Travel|Self-help|Cooking|Humor,4.2,test
132,192,Fantasy|Young Adult|Biography|Fitness,4.1,train
132,227,Poetry|Self-help,4.0,train
132,47,Art|Travel|Health|Biography|Thriller,4.7,train
132,260,Business|Fitness|Cooking|Fantasy,4.7,test
132,187,Romance|Fitness|Self-help|Business,4.5,train
132,234,Thriller|Horror,4.7,train
133,117,Cooking|Mystery,3.3,test
133,313,Self-help|Non-fiction|Thriller|Biography|Science Fiction,2.9,train
133,387,Non-fiction|Art,3.7,train
133,358,Self-help|Travel|Horror|Cooking|Non-fiction,3.9,val
133,12,Horror|Young Adult|Cooking|Poetry,3.7,test
133,394,Fantasy,4.0,train
133,277,Historical Fiction,3.1,test
133,135,Non-fiction,3.3,train
133,241,Non-fiction,3.4,train
133,311,Romance,3.2,test
133,114,Science Fiction|Mystery|Young Adult|Historical Fiction,3.7,train
133,232,Romance|Biography|Humor|Poetry,3.1,train
133,298,Health|Historical Fiction|Fantasy|Biography|Non-fiction,3.6,train
133,179,Thriller|Art,3.1,train
133,226,Biography|Cooking|Romance|Mystery|Travel,3.3,train
133,22,Science Fiction|Non-fiction,3.3,train
133,262,Travel,3.5,test
134,304,Biography|Young Adult|Art|Self-help|Fitness,5,train
134,297,Non-fiction|Self-help,5,train
134,269,Poetry,5,train
134,131,Cooking|Art|Business,4.9,train
134,203,Horror|Science Fiction|Fitness|Thriller|Self-help,4.8,train
134,168,Mystery|Romance|Self-help|Art|Health,4.9,train
134,374,Travel|Science|Humor|Mystery,5,val
134,264,Health|Fitness|Poetry,5,train
134,53,Fantasy|Young Adult|Biography|Romance|Humor,5,train
134,248,Poetry,5,train
134,285,Mystery|Science Fiction|Horror|Humor|Fantasy,5,train
134,394,Thriller|Fantasy,4.8,train
134,240,Self-help|Young Adult|Cooking,5,test
135,305,Historical Fiction|Cooking|Thriller|Non-fiction|Biography,4.3,test
135,309,Health|Science Fiction|Historical Fiction,5,train
135,298,Cooking|Humor|Thriller|Health,5,train
135,402,Historical Fiction|Business|Cooking|Fantasy,5,train
135,248,Non-fiction|Historical Fiction|Horror,4.4,train
135,297,Cooking,4.5,train
135,217,Health|Non-fiction,4.9,train
135,62,Romance,3.7,train
135,30,Art|Humor,4.8,val
135,279,Historical Fiction|Poetry|Cooking|Non-fiction,4.9,test
135,294,Romance|Fitness|Humor|Mystery|Self-help,4.6,train
135,171,Fitness|Health|Science Fiction,4.7,train
135,97,Thriller|Health|Poetry|Fitness|Non-fiction,5,val
135,268,Biography|Cooking,4.6,train
135,4,Business|Health,4.3,train
135,37,Romance|Young Adult|Health,4.2,train
135,117,Romance,4.0,train
135,377,Historical Fiction|Self-help|Humor,4.7,train
135,289,Science Fiction|Self-help|Travel|Non-fiction,4.2,train
136,329,Thriller|Science Fiction|Self-help|Young Adult|Science,4.8,train
136,33,Travel|Thriller|Science,5,train
136,235,Horror,4.6,train
136,121,Romance,4.3,train
136,386,Biography|Historical Fiction,4.4,train
136,309,Health|Fitness|Travel|Young Adult,4.6,train
136,103,Travel|Self-help|Science|Horror,4.7,val
136,278,Science Fiction|Romance|Fantasy,4.1,train
136,254,Science Fiction,4.4,train
136,352,Travel|Science|Science Fiction|Poetry,4.2,train
136,307,Science,4.9,train
136,341,Self-help|Health,4.3,train
136,398,Science|Self-help|Fantasy,4.3,train
136,389,Art|Historical Fiction|Biography,5,train
136,366,Horror|Humor,4.2,train
136,409,Science Fiction|Mystery|Horror,4.8,train
136,270,Horror|Self-help,4.2,train
136,75,Non-fiction|Horror|Romance|Fitness|Science Fiction,4.8,train
136,0,Health|Cooking|Art,5,train
136,163,Mystery|Art,5,train
136,346,Mystery|Young Adult|Biography,4.5,train
136,399,Poetry|Business,4.4,val
136,330,Romance|Science Fiction|Historical Fiction,5.9,val
136,212,Health|Thriller|Horror|Fitness|Art,4.3,train
137,266,Cooking,4.1,val
137,347,Cooking|Business|Science Fiction,3.7,test
137,350,Historical Fiction|Romance,4.0,test
137,254,Horror|Science Fiction|Young Adult|Art|Science,4.1,val
137,131,Non-fiction,4.6,val
137,362,Poetry,4.4,train
137,382,Science,4.4,train
137,158,Biography,3.5,train
137,79,Health|Fantasy|Business|Poetry|Romance,4.1,train
137,77,Biography|Romance|Thriller|Science,4.3,train
137,170,Art|Biography|Young Adult|Science Fiction|Mystery,3.7,train
138,165,Health|Biography,4.8,train
138,46,Business|Thriller|Romance|Fitness|Science,4.5,train
138,20,Business|Biography|Fantasy|Science|Historical Fiction,4.9,test
138,379,Cooking|Romance|Young Adult|Art|Self-help,4.5,test
138,98,Cooking|Fantasy|Travel|Humor,4.7,train
138,400,Health|Self-help|Fantasy,4.6,train
138,36,Science,4.7,train
138,108,Science Fiction|Health|Biography|Romance|Thriller,4.0,train
138,183,Thriller,4.2,train
138,277,Health|Travel|Romance|Humor|Science,4.8,train
138,2,Young Adult|Humor|Fitness|Art|Thriller,4.5,val
138,347,Poetry,4.9,train
138,82,Health|Young Adult|Horror|Travel|Fantasy,4.3,train
138,53,Biography|Self-help|Horror|Romance,3.7,train
138,340,Business|Travel|Horror|Poetry,4.4,train
138,122,Humor|Young Adult,4.7,train
138,357,Romance|Young Adult,4.2,train
138,380,Non-fiction,4.8,train
138,257,Horror|Fitness,4.8,train
138,233,Fantasy|Self-help|Humor,4.5,val
138,405,Fitness|Mystery,4.8,train
138,286,Young Adult|Science|Self-help|Horror,3.9,train
138,253,Business|Biography|Romance|Humor|Cooking,4.2,train
138,377,Art|Horror|Fitness,4.9,train
139,300,Horror,4.8,train
139,399,Humor|Mystery|Fantasy,5,train
139,78,Business|Young Adult|Romance,4.4,train
139,161,Thriller|Historical Fiction|Business,5,train
139,218,Fitness|Poetry|Romance,4.5,train
139,374,Young Adult|Humor|Health|Romance|Self-help,4.5,train
140,167,Historical Fiction|Humor|Fitness|Non-fiction,4.9,train
140,374,Art,4.3,train
140,354,Fitness|Non-fiction,4.3,train
140,154,Horror|Science|Art|Cooking,4.5,train
140,271,Travel|Thriller|Health|Self-help|Science,4.7,train
140,86,Biography|Thriller|Poetry|Fantasy,4.8,train
140,282,Humor|Biography|Business|Science,4.7,test
141,384,Health|Biography|Self-help|Thriller|Historical Fiction,3.9,train
141,182,Science Fiction|Self-help|Historical Fiction|Fantasy,3.7,test
141,20,Self-help|Horror|Humor|Travel,3.3,test
141,97,Travel|Mystery|Fantasy|Science Fiction,3.4,train
141,345,Biography|Science Fiction|Young Adult,3.4,train
141,177,Young Adult|Poetry|Cooking,3.5,train
141,314,Self-help|Business|Art,3.2,train
141,406,Fantasy|Horror|Romance|Non-fiction,3.4,train
141,82,Health|Horror|Poetry|Biography|Business,4.2,train
141,100,Self-help|Science,3.7,train
141,200,Science Fiction|Young Adult,4.0,train
141,88,Science Fiction|Humor,3.6,train
141,250,Horror|Travel|Humor|Art,3.9,train
141,293,Cooking|Historical Fiction,4.0,train
141,291,Poetry|Fitness|Art,3.5,train
141,63,Art|Cooking,3.9,test
141,38,Historical Fiction|Cooking|Business,4.0,train
141,236,Mystery|Biography|Humor|Horror|Romance,3.8,train
141,180,Business,4.1,train
141,214,Poetry,3.6,train
141,112,Biography|Art,3.3,train
141,81,Young Adult,3.0,train
141,49,Thriller|Self-help|Business|Non-fiction,3.0,train
141,310,Biography|Science|Travel,3.6,train
142,145,Science Fiction|Health|Cooking|Mystery|Self-help,5,val
142,70,Art|Poetry|Science,4.7,train
142,307,Humor|Thriller,4.9,train
142,360,Young Adult|Horror|Thriller,4.4,train
142,30,Humor|Travel|Cooking|Fitness|Mystery,5,test
142,180,Humor,4.4,train
142,314,Art,5,train
142,116,Science Fiction|Thriller|Travel,5,train
143,57,Self-help|Health|Art|Biography|Business,4.7,train
143,72,Young Adult|Health|Humor|Science|Business,5,train
143,410,Business|Cooking|Science,5,train
143,78,Science Fiction|Health,5,train
143,50,Horror|Humor,5,train
143,245,Business|Self-help|Humor|Travel,4.7,train
143,276,Art,4.8,val
143,229,Romance,5.8,val
143,14,Science|Romance|Humor|Non-fiction|Horror,5,train
144,308,Art|Historical Fiction|Self-help|Humor,3.6,train
144,273,Mystery|Historical Fiction|Science Fiction|Fantasy,3.7,train
144,161,Horror|Mystery|Health,4.4,train
144,398,Fantasy|Horror|Art|Science,4.3,train
144,327,Young Adult|Romance,4.1,train
144,89,Fitness|Health|Biography,4.1,train
144,349,Health,4.2,train
144,309,Young Adult,3.8,val
144,331,Fitness|Non-fiction|Poetry|Science|Young Adult,4.3,train
144,328,Science|Mystery|Travel|Art,3.9,val
144,320,Humor|Thriller,3.5,train
144,214,Health|Cooking|Horror,4.6,train
144,383,Art|Science|Biography|Self-help,4.0,test
144,22,Science|Business|Historical Fiction,4.5,train
144,209,Fantasy|Science Fiction|Mystery,4.0,val
144,86,Fitness|Biography|Thriller|Non-fiction,4.4,train
144,189,Young Adult|Travel|Thriller|Humor,3.5,train
144,334,Historical Fiction|Romance,4.1,train
144,8,Business,4.1,train
144,271,Mystery|Art|Self-help|Poetry,4.3,train
144,74,Historical Fiction|Romance|Science Fiction|Fantasy|Self-help,3.6,train
144,110,Fitness|Romance|Thriller|Cooking|Non-fiction,4.2,train
144,188,Fitness|Young Adult,3.9,train
144,227,Historical Fiction,4.7,train
144,216,Poetry,4.4,train
145,5,Thriller|Health,4.3,train
145,146,Biography|Fitness|Travel|Science Fiction|Horror,3.4,val
145,353,Art|Biography|Self-help|Health|Cooking,4.4,train
145,342,Self-help|Art|Biography|Young Adult|Business,3.9,train
145,53,Science Fiction|Health|Fitness|Mystery,3.5,train
145,144,Humor|Self-help|Thriller|Mystery|Science,3.8,test
145,47,Business|Humor|Art,3.9,train
145,267,Fitness,4.5,train
145,302,Science Fiction|Business|Young Adult|Fantasy,4.3,train
145,183,Business|Horror|Poetry|Science|Fantasy,4.4,train
145,254,Horror|Business|Young Adult,3.6,train
145,372,Fitness|Science Fiction|Biography,3.7,train
145,275,Poetry|Business,4.1,test
145,242,Historical Fiction|Mystery|Business|Art|Travel,3.6,train
145,205,Science|Business|Romance|Mystery,3.6,train
145,235,Young Adult,4.2,train
145,329,Biography|Fitness|Mystery,3.9,val
145,9,Historical Fiction,4.5,train
145,386,Cooking|Young Adult|Mystery,3.9,train
146,154,Horror|Fitness|Science|Non-fiction|Science Fiction,3.5,train
146,246,Business,3.3,train
146,307,Historical Fiction,3.8,train
146,123,Mystery|Science|Science Fiction|Self-help|Humor,2.8,train
146,109,Horror,2.9,train
146,263,Young Adult,3.6,train
146,178,Thriller|Science Fiction|Historical Fiction,3.8,train
146,51,Mystery,2.9,train
146,14,Biography|Thriller|Health|Business,3.4,train
146,132,Fitness|Science|Poetry|Science Fiction,3.2,train
146,144,Young Adult|Poetry|Self-help|Fantasy|Thriller,2.8,train
146,321,Poetry|Travel|Fitness|Non-fiction|Romance,3.1,train
146,204,Business,3.1,train
146,194,Romance|Biography,3.5,train
146,328,Business,3.1,train
146,46,Fantasy|Young Adult|Health|Travel,3.4,test
146,230,Mystery|Self-help|Health,3.0,train
146,311,Humor|Romance|Young Adult|Fantasy,3.7,test
146,290,Non-fiction,3.8,train
146,304,Non-fiction|Science|Self-help|Art|Fitness,3.3,test
146,69,Historical Fiction|Travel|Non-fiction|Young Adult,3.5,train
146,164,Horror|Mystery|Science|Young Adult|Travel,4.5,val
147,355,Science|Biography|Cooking,5,train
147,152,Humor|Science|Art,4.9,train
147,345,Art,5,train
147,159,Business|Science Fiction,5,train
148,336,Historical Fiction,4.3,test
148,230,Science|Fantasy|Health|Business|Travel,3.4,train
148,234,Young Adult|Horror|Health|Mystery|Non-fiction,3.1,train
148,262,Travel|Fantasy|Self-help|Mystery,4.9,val
148,402,Humor|Fitness,3.8,val
148,183,Travel|Art,5.1,val
148,380,Health|Humor|Thriller,4.1,train
148,243,Science,4.0,train
148,231,Travel,3.9,train
148,123,Science Fiction|Horror|Mystery,3.6,train
148,199,Fitness|Romance|Biography|Poetry|Mystery,4.0,train
148,26,Health|Self-help|Thriller|Mystery|Travel,3.8,train
149,369,Health|Fitness|Biography|Historical Fiction,4.3,train
149,406,Humor,3.6,train
149,242,Mystery|Poetry|Horror|Young Adult,3.3,test
149,74,Health|Travel|Historical Fiction|Biography,3.9,train
149,251,Historical Fiction|Fantasy|Horror,3.8,train
149,281,Mystery|Fitness|Business|Travel,3.5,test
149,318,Science|Historical Fiction,4.2,train
149,204,Mystery|Poetry|Science Fiction|Science,3.4,train
149,50,Humor|Science|Science Fiction|Cooking,3.4,train
149,238,Humor|Horror,3.8,train
149,355,Non-fiction|Self-help|Fantasy,4.0,train
149,154,Business,4.0,train
149,386,Historical Fiction,4.3,train
149,17,Business|Non-fiction|Mystery|Science|Cooking,4.3,test
149,82,Cooking|Horror|Fitness|Thriller|Mystery,3.7,train
149,237,Cooking|Mystery|Historical Fiction|Poetry|Business,4.4,train
149,287,Travel|Poetry|Non-fiction|Humor,4.1,train
149,354,Health|Historical Fiction|Self-help|Biography,4.9,val
149,111,Health|Thriller|Art|Fantasy,3.9,train
149,289,Science|Young Adult|Poetry|Romance,3.5,train
149,372,Thriller|Self-help|Fantasy|Biography,3.8,train
149,169,Historical Fiction|Biography,3.6,train
150,268,Mystery,4.2,train
150,239,Cooking|Thriller|Fantasy|Health|Poetry,5,train
150,106,Horror,4.5,val
150,272,Mystery|Health|Cooking|Young Adult,4.8,train
150,348,Poetry|Fitness|Cooking,4.6,val
150,356,Mystery|Fantasy|Biography|Humor,4.6,test
151,224,Travel|Science|Horror|Humor,3.4,train
151,35,Fantasy|Mystery,3.8,train
151,154,Historical Fiction|Self-help|Thriller|Humor|Romance,2.9,train
151,236,Fitness|Thriller,3.5,train
151,273,Horror|Health,2.9,train
151,245,Non-fiction,3.6,train
151,280,Fitness|Science,3.5,train
151,271,Horror|Science|Fantasy|Non-fiction|Health,4.9,val
151,292,Self-help|Thriller|Non-fiction,3.2,train
151,288,Thriller|Art|Humor,3.5,train
151,15,Horror,3.4,train
152,60,Mystery|Poetry|Self-help,4.9,train
152,376,Horror|Biography|Health,5,val
152,36,Science Fiction|Fantasy|Science|Fitness|Biography,4.8,train
152,38,Self-help|Fitness|Humor,5,train
152,186,Health|Art|Horror,4.8,val
152,33,Mystery|Fantasy,5,train
152,35,Travel|Science|Mystery|Science Fiction,5,train
152,66,Historical Fiction|Health|Science|Horror,6,val
152,212,Art|Fantasy|Fitness|Non-fiction,4.9,train
152,48,Business|Self-help|Historical Fiction,5,train
152,226,Non-fiction|Science|Art|Science Fiction,5,train
152,188,Young Adult|Fantasy|Travel|Business|Poetry,5,train
152,59,Romance|Cooking,5,train
153,168,Travel|Science|Art|Thriller,3.5,train
153,269,Horror|Business|Fantasy,3.5,val
153,384,Science|Science Fiction|Historical Fiction,3.6,test
153,182,Cooking|Art|Non-fiction,4.2,train
153,358,Historical Fiction|Business,3.3,train
153,142,Science|Mystery|Romance|Young Adult,3.7,train
153,46,Romance,3.5,train
153,374,Humor|Health|Self-help,3.9,train
153,376,Biography|Fitness|Cooking|Mystery|Fantasy,3.3,train
154,195,Travel|Health,5,val
154,143,Science|Fitness|Self-help,5,train
154,72,Science Fiction|Poetry|Young Adult,4.8,train
154,399,Thriller|Horror,5,train
154,194,Science,5,train
154,23,Fitness|Romance|Historical Fiction|Horror,5,train
154,238,Thriller|Self-help|Science|Humor|Fantasy,5,train
154,1,Self-help|Non-fiction|Poetry,5,train
154,29,Fitness|Business|Mystery|Science Fiction,4.9,val
154,255,Art|Travel|Science Fiction,4.6,train
154,284,Science Fiction|Historical Fiction|Poetry|Thriller,4.7,train
154,202,Art|Romance,5,train
154,305,Humor|Health,5,train
154,366,Health|Art|Cooking,5,train
154,36,Science,5,train
154,10,Horror|Humor|Business,5,train
154,252,Art|Mystery|Cooking|Health|Horror,5,train
154,241,Fantasy|Horror|Science Fiction,4.8,train
154,390,Business|Horror|Fantasy,4.7,train
154,12,Romance,4.7,test
154,190,Cooking|Young Adult,5,train
155,204,Science Fiction|Business|Fitness,3.9,train
155,208,Romance|Health|Mystery|Poetry|Art,3.6,train
155,407,Horror|Humor|Fitness,3.6,train
155,123,Historical Fiction|Business,4.0,train
155,186,Science|Mystery,3.6,train
155,94,Science Fiction|Science,3.8,val
155,35,Science|Poetry,3.7,train
155,8,Thriller|Travel,4.0,train
155,152,Cooking|Biography|Self-help|Poetry,4.4,train
155,260,Non-fiction|Poetry|Business|Science Fiction|Self-help,3.8,train
156,277,Romance|Young Adult|Travel|Art,3.2,train
156,93,Poetry|Science,3.5,train
156,291,Horror|Non-fiction|Fantasy|Health|Art,3.4,test
156,196,Mystery|Horror|Science|Humor|Poetry,4.7,val
156,174,Art|Science|Non-fiction|Cooking,3.7,train
156,341,Science,3.5,train
156,357,Business|Science|Science Fiction|Young Adult,3.3,train
156,303,Cooking|Non-fiction|Poetry,3.9,train
156,396,Business|Poetry,4.0,train
156,126,Romance|Thriller|Business,3.5,train
156,359,Science|Travel|Young Adult,3.8,train
156,38,Non-fiction|Horror,3.6,train
156,194,Self-help|Fantasy,3.5,train
157,340,Thriller,3.8,train
157,105,Health|Art|Self-help|Cooking|Business,4.1,val
157,350,Science,3.8,train
157,13,Non-fiction|Thriller|Science Fiction,3.9,train
157,202,Thriller|Romance,3.7,train
157,177,Thriller|Horror|Art|Mystery|Cooking,4.2,train
157,82,Science|Art|Fitness|Horror|Travel,4.3,train
157,299,Art|Travel|Fantasy,5.6,val
157,169,Science|Poetry|Art|Travel|Mystery,4.0,train
157,252,Young Adult|Business|Science|Health,3.5,val
157,229,Cooking,4.4,train
157,78,Self-help,3.6,val
157,285,Non-fiction|Young Adult|Thriller,4.0,train
157,364,Health|Fantasy|Horror|Thriller,4.2,train
158,221,Health|Art|Science Fiction|Young Adult,4.3,train
158,43,Cooking,4.2,train
158,404,Mystery|Poetry|Business|Horror,4.4,train
158,390,Art|Romance|Self-help|Science,3.4,train
158,100,Humor,3.7,train
158,128,Poetry|Business|Travel|Art|Romance,4.4,train
158,289,Biography|Poetry|Travel|Self-help,4.2,train
158,35,Travel|Cooking|Business,3.9,train
158,158,Non-fiction|Young Adult|Horror,4.1,train
158,125,Cooking|Travel|Self-help|Horror|Health,4.4,val
158,334,Mystery|Thriller|Health|Science,3.9,train
158,364,Romance|Young Adult,3.6,train
159,123,Mystery|Health|Young Adult,4.0,test
159,86,Humor|Art|Non-fiction|Romance,4.5,train
159,344,Health|Poetry|Horror,4.4,train
159,405,Fantasy|Non-fiction|Travel|Fitness|Historical Fiction,4.2,train
159,408,Romance|Fitness|Fantasy|Historical Fiction,4.4,train
159,219,Science Fiction|Art|Health,4.7,train
159,51,Business|Science,4.1,train
159,214,Business|Science Fiction|Mystery|Fantasy,4.3,train
159,370,Cooking|Science Fiction|Young Adult,3.8,train
159,238,Fitness|Poetry,4.2,train
159,339,Health|Humor|Fantasy|Biography|Fitness,3.9,train
159,361,Thriller|Self-help|Fitness|Science Fiction|Poetry,4.5,train
159,126,Mystery|Travel|Humor|Cooking|Biography,3.7,train
159,282,Science|Horror|Art|Historical Fiction|Fitness,4.1,train
159,193,Historical Fiction,3.9,train
159,93,Historical Fiction|Thriller|Health,4.4,train
159,7,Non-fiction,3.7,train
159,99,Historical Fiction|Poetry|Romance|Horror,3.8,train
159,96,Science Fiction,4.6,val
159,291,Health,4.3,test
159,375,Mystery|Cooking|Young Adult|Poetry|Historical Fiction,3.7,train
159,31,Humor|Horror|Historical Fiction|Science Fiction,3.6,test
159,290,Science|Biography,4.1,test
160,57,Health,4.2,train
160,246,Self-help|Humor|Business|Fantasy|Non-fiction,3.8,train
160,25,Horror|Cooking|Humor|Science|Travel,4.0,train
160,224,Travel,5.5,val
160,164,Non-fiction,4.2,train
160,99,Fitness|Health,4.6,train
160,171,Thriller|Travel,4.2,train
161,250,Self-help,4.3,test
161,410,Historical Fiction,4.6,train
161,92,Thriller|Cooking,4.6,train
161,89,Thriller,4.5,train
161,141,Travel|Self-help|Non-fiction|Thriller,5,test
162,283,Humor,3.2,train
162,3,Business|Art|Self-help|Cooking|Travel,3.5,test
162,50,Health,3.9,train
162,20,Humor|Travel|Mystery|Art|Thriller,3.5,train
162,371,Science Fiction|Humor|Cooking|Self-help|Horror,3.7,test
162,73,Biography|Horror|Cooking|Mystery|Travel,4.2,val
163,38,Health|Horror|Young Adult|Thriller|Biography,5.3,val
163,407,Art,4.7,train
163,248,Health,4.8,test
163,115,Science|Young Adult|Travel|Self-help,4.1,train
163,220,Poetry|Cooking|Science,4.3,train
163,21,Romance|Young Adult|Business,4.0,train
163,300,Art|Biography|Historical Fiction|Cooking,4.8,train
163,135,Non-fiction|Mystery|Thriller|Historical Fiction|Travel,4.6,train
163,311,Travel|Health|Fantasy|Non-fiction|Cooking,4.6,train
163,148,Poetry|Historical Fiction,4.8,train
163,82,Poetry,4.8,train
163,153,Business|Biography|Thriller|Humor,4.5,train
163,242,Horror|Historical Fiction|Young Adult,3.9,test
163,363,Fantasy|Mystery|Science Fiction|Historical Fiction|Science,5,train
163,212,Fantasy|Cooking|Poetry,4.6,train
163,155,Health|Biography,4.8,train
163,255,Humor|Fantasy,5,train
163,262,Travel|Non-fiction,6,val
163,254,Mystery,4.3,train
163,265,Health|Self-help|Non-fiction|Humor,3.9,val
163,263,Cooking|Horror|Biography|Poetry,4.8,train
163,68,Mystery,3.8,train
163,140,Humor|Mystery|Health|Young Adult,4.1,train
163,83,Self-help|Science Fiction|Biography|Health|Poetry,4.9,train
163,202,Biography|Non-fiction|Cooking|Self-help,4.9,train
164,294,Romance|Art|Horror,3.0,train
164,396,Young Adult|Romance|Art|Cooking|Business,3.0,test
164,12,Travel|Business|Self-help|Horror|Romance,2.9,train
164,90,Historical Fiction|Non-fiction|Biography|Thriller|Cooking,3.9,test
164,104,Biography|Poetry,3.9,train
164,53,Health|Poetry|Horror,3.6,train
165,193,Science Fiction,5,train
165,80,Non-fiction|Young Adult|Travel|Business|Thriller,4.6,train
165,58,Art|Historical Fiction|Poetry|Self-help|Science Fiction,5,train
165,127,Business|Travel|Horror|Young Adult|Romance,5.5,val
165,225,Science|Health|Biography|Non-fiction|Young Adult,5,test
165,140,Art|Self-help|Horror|Mystery,5,train
165,56,Non-fiction|Science|Young Adult|Cooking|Biography,5,train
165,313,Fantasy|Thriller|Fitness|Romance|Cooking,4.8,train
165,61,Health|Young Adult|Fantasy|Travel,5,train
165,132,Science Fiction|Cooking|Mystery,4.8,train
165,404,Biography|Health|Art,5,train
165,236,Science|Thriller|Romance,4.7,train
165,332,Mystery,5,train
165,300,Science Fiction|Horror|Business,4.8,train
165,135,Health|Young Adult,5,train
165,342,Fitness|Art,4.9,train
165,280,Horror|Romance|Mystery|Health|Thriller,5.9,val
165,152,Art|Romance,4.4,train
165,177,Art|Self-help,4.7,train
165,211,Horror|Biography|Mystery,4.6,train
165,251,Travel|Science Fiction|Romance,5,train
165,215,Young Adult|Fitness|Fantasy,4.9,train
165,136,Business|Cooking|Poetry|Fantasy|Thriller,5,train
165,55,Self-help|Thriller|Mystery|Biography|Health,4.7,train
166,143,Science,3.4,train
166,298,Business|Biography|Cooking|Travel,3.6,val
166,162,Humor|Science|Health|Thriller,3.6,train
166,356,Cooking,4.5,train
166,132,Thriller,3.5,train
166,333,Thriller|Non-fiction,4.0,train
166,206,Horror|Mystery|Science,3.9,val
166,71,Historical Fiction|Romance,3.3,train
166,2,Poetry|Self-help|Biography|Young Adult|Travel,3.4,train
166,88,Fitness|Cooking|Thriller|Historical Fiction|Art,3.7,train
166,57,Non-fiction,3.7,train
166,378,Horror|Mystery,3.2,train
166,208,Art,3.6,train
166,277,Horror|Mystery,3.2,test
